Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1857430,3,23111110,231111,"Non-wired sheets, of cast or rolled glass, whether or not with absorbent, reflecting or non-reflecting layer, but not otherwise worked",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7003[.12(.10 + .91 + .99) + .19(.10 + .90)]
1857431,3,23111130,231111,"Wired sheets or profiles, of cast or rolled glass, whether or not with absorbent, reflecting or non-reflecting layer, but not otherwise worked",kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7003[.20 + .30]
1857432,3,23111150,231111,"Sheets, of drawn glass or blown glass, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7004[.20(.10 + .91 + .99) + .90(.10 + .80)]
1857433,2,231112,2311,"Float glass and surface ground or polished glass, in sheets, but not otherwise worked",,,,,
1857434,3,23111212,231112,"Non-wired sheets, of float, surface ground or polished glass, having a non-reflecting layer",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7005 10 05
1857435,3,23111214,231112,"Non-wired sheets, of float, surface ground or polished glass, having an absorbent or reflective layer, of a thickness ≤ 3,5 mm",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7005 10 25
1857436,3,23111217,231112,"Non-wired sheets, of float, surface ground or polished glass, having an absorbent or reflecting layer, not otherwise worked, of a thickness > 3,5 mm",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7005[.10(.30 + .80)]
1857437,3,23111230,231112,"Non-wired sheets, of float, surface ground or polished glass, coloured throughout the mass, opacified, flashed or merely surface ground",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7005[.21(.25 + .30 + .80)]
1857438,3,23111290,231112,"Other sheets of float/ground/polished glass, n.e.c.",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7005[.29(.25 + .35 + .80) + .30]
1857439,1,2312,,Shaping and processing of flat glass,,,,,
1857440,2,231211,2312,"Glass in sheets, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or mounted",,,,,
1857441,3,23121150,231211,"Optical glass of HS 7003, 7004 or 7005, bent, edge-worked, engraved, etc.",kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7006 00 10
1857442,3,23121190,231211,"Other glass of HS 7003, 7004 or 7005, bent, edge-worked, engraved, etc.",kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7006 00 90
1857443,2,231212,2312,Safety glass,,,,,
1857444,3,23121210,231212,"Toughened (tempered) safety glass, of size and shape suitable for incorporation in motor vehicles, aircraft, spacecraft, vessels and other vehicles",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7007[.11(.10 + .90)]
1857445,3,23121230,231212,"Toughened (tempered) safety glass, n.e.c.",m²,DE: Quadratmeter. EN: Square metre. FR:  Mètre carré,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",7007[.19(.10 + .20 + .80)]
