Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1721739,3,24103210,241032,"Flat-rolled products of iron or non-alloy steel, simply hot-rolled on four faces or in a closed box pass, not clad, plated or coated, of a width of > 150 mm but < 600 mm and a thickness of ≥ 4 mm, not in coils, without patterns in relief, commonly known as ‘wide flats’",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7211 13
1721740,3,24103230,241032,"Flat-rolled products of iron or non-alloy steel, of a width < 600 mm, simply hot-rolled, not clad, plated or coated (excluding ‘wide flats’)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7211[.14 + .19]
1721741,2,241033,2410,"Flat rolled products of stainless steel, not further worked than hot rolled, of a width ≥ 600 mm",,,,,
1721742,3,24103310,241033,"Hot-rolled flat products in coil for rerolling of a width of 600 mm or more, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7219[.11(.00a) + .12(.10a + .90a) + .13(.10a + .90a) + .14(.10a + .90a)]
1721743,3,24103320,241033,"Other hot-rolled flat products in coil of a width of 600 mm or more, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7219[.11(.00b) + .12(.10b + .90b) + .13(.10b + .90b) + .14(.10b + .90b)]
1721744,3,24103330,241033,"Plates and sheets produced by cutting from hot-rolled wide strip of a width of 600 mm or more, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7219[.22(.10 + .90) + .23 + .24]
1721745,3,24103340,241033,"Plates and sheets produced on a reversing mill (quarto) of a width of 600 mm or more and wide flats, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7219[.21(.10 + .90)]
1721746,2,241034,2410,"Flat rolled products of stainless steel, not further worked than hot rolled, of a width of < 600 mm",,,,,
1721747,3,24103410,241034,"Hot-rolled flat products in coil for rerolling of a width of less than 600 mm, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7220[.11(.00a) + .12(.00a)]
1721748,3,24103420,241034,"Other hot-rolled flat products in coil of a width of less than 600 mm, of stainless steel",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7220[.11(.00b) + .12(.00b)]
1721749,2,241035,2410,"Flat rolled products of other alloy steel, not further worked than hot rolled, of a width of ≥ 600 mm",,,,,
1721750,3,24103510,241035,"Flat-rolled products, of tool steel or alloy steel other than stainless steel, of a width ≥ 600 mm, not further worked than hot-rolled, in coils (excluding products of high-speed or silicon-electrical steel)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7225[.30(.10 + .90)]
1721751,3,24103520,241035,"Flat-rolled products of high-speed steel, of a width ≥ 600 mm, hot-rolled or cold-rolled ‘cold-reduced’",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7225[.30(.30) + .40(.15) + .50(.20)]
1721752,3,24103530,241035,"Flat-rolled products, of tool steel or alloy steel other than stainless steel, of a width ≥ 600 mm, not further worked than hot-rolled, not in coils (excluding organic coated products, products of a thickness < 4,75 mm and products of high-speed or silicon-electrical steel)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7225[.40(.12 + .40 + .60)]
1721753,3,24103540,241035,"Flat-rolled products of alloy steel other than stainless, of a width ≥ 600 mm, not further worked than hot-rolled, not in coils, of a thickness of < 4,75 mm (excluding products of tool steel, high-speed steel or silicon-electrical steel)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7225 40 90
1721754,3,24103550,241035,"Flat-rolled products of alloy steel other than stainless, of a width ≥ 600 mm, hot-rolled or cold-rolled ‘cold-reduced’ and further worked (excluding plated or coated with zinc and products of silicon-electrical steel)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",7225 99
