"Order","Level","Code","Parent","Description","Unit","Description of unit","Production type","Description of production type","References to HS/CN"
"1722524","3","26.20.16.50","26.20.16","Keyboards","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 60 60"
"1722525","3","26.20.16.60","26.20.16","Other input or output units, whether or not containing storage units in the same housing","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 60 70"
"1722526","2","26.20.17","26.20","Monitors and projectors, principally used in an automatic data processing system",,,,,
"1722527","3","26.20.17.00","26.20.17","Monitors and projectors, principally used in an automatic data processing system","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8528[.41 + .51 + .61]"
"1722528","2","26.20.18","26.20","Units performing two or more of the following functions: printing, scanning, copying, faxing",,,,,
"1722529","3","26.20.18.00","26.20.18","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8443[.31(.20 + .80)]"
"1722530","2","26.20.21","26.20","Storage units",,,,,
"1722531","3","26.20.21.00","26.20.21","Storage units","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471[.70(.20 + .30 + .50 + .70 + .80 + .98)]"
"1722532","2","26.20.22","26.20","Solid-state non-volatile storage devices",,,,,
"1722533","3","26.20.22.00","26.20.22","Solid-state, non-volatile data storage devices for recording data from an external source (flash memory cards or flash electronic storage cards), unrecorded","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8523 51 10"
"1722534","2","26.20.30","26.20","Other units of automatic data processing machines",,,,,
"1722535","3","26.20.30.00","26.20.30","Other units of automatic data processing machines (excluding network communications equipment (e.g. hubs, routers, gateways) for LANs and WANs and sound, video, network and similar cards for automatic data processing machines)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471[.80(.00b) + .90]"
"1722536","2","26.20.40","26.20","Parts and accessories of computing machines",,,,,
"1722537","3","26.20.40.00","26.20.40","Parts and accessories of the machines of HS 8471; parts and accessories equally suitable for use with machines of two or more of HS 8469 to 8472",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8473[.30(.20 + .80) + .50(.20 + .80)]"
"1722538","1","26.30",,"Manufacture of communication equipment",,,,,
"1722539","2","26.30.11","26.30","Transmission apparatus incorporating reception apparatus",,,,,
"1722540","3","26.30.11.00","26.30.11","Transmission apparatus for radio-broadcasting and television, with reception apparatus","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8525 60"
"1722541","2","26.30.12","26.30","Transmission apparatus not incorporating reception apparatus",,,,,
"1722542","3","26.30.12.00","26.30.12","Transmission apparatus for radio-broadcasting and television, without reception apparatus","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8525 50"
"1722543","2","26.30.13","26.30","Television cameras",,,,,
"1722544","3","26.30.13.00","26.30.13","Television cameras (including closed circuit TV cameras) (excluding camcorders)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8525[.80(.11 + .19)]"
